4x2b day
120K/
source: /home/nunop/projects/planetary/nuno/envision/data_analysis/Row_signal_PerSubBand_20231107.py
Pixel,DarkFrame[e-],LightFrame[e-]
250,1.973811e+03,5.417367e+05
251,1.973811e+03,5.747940e+05
252,1.973811e+03,5.751835e+05
253,1.973811e+03,5.728731e+05
254,1.973811e+03,5.182232e+05
255,1.973811e+03,4.476302e+05
256,1.973811e+03,4.508204e+05
257,1.973811e+03,4.477873e+05
258,1.973811e+03,5.107429e+05
259,1.973811e+03,4.569544e+05
260,1.973811e+03,4.640320e+05
261,1.973811e+03,4.675689e+05
262,1.973811e+03,4.806151e+05
263,1.973811e+03,3.660689e+05
264,1.973811e+03,4.322382e+05
265,1.973811e+03,2.946423e+05
266,1.973811e+03,3.030158e+05
267,1.973811e+03,3.544354e+05
268,1.973811e+03,3.484662e+05
269,1.973811e+03,3.272765e+05
270,1.973811e+03,2.946507e+05
271,1.973811e+03,2.935811e+05
272,1.973811e+03,2.361444e+05
273,1.973811e+03,1.845872e+05
274,1.973811e+03,1.878662e+05
275,1.973811e+03,2.176622e+05
276,1.973811e+03,1.821275e+05
277,1.973811e+03,1.672098e+05
278,1.973811e+03,1.428576e+05
279,1.973811e+03,1.199267e+05
280,1.973811e+03,1.144389e+05
281,1.973811e+03,8.888880e+04
282,1.973811e+03,7.225158e+04
283,1.973811e+03,5.032079e+04
284,1.973811e+03,3.143058e+04
285,1.973811e+03,3.757921e+04
286,1.973811e+03,3.696366e+04
287,1.973811e+03,2.816211e+04
288,1.973811e+03,2.769886e+04
289,1.973811e+03,1.962693e+04
290,1.973811e+03,1.738500e+04
291,1.973811e+03,1.714699e+04
292,1.973811e+03,1.338061e+04
293,1.973811e+03,1.432036e+04
294,1.973811e+03,1.289122e+04
295,1.973811e+03,1.125288e+04
296,1.973811e+03,1.024656e+04
297,1.973811e+03,7.263140e+03
298,1.973811e+03,7.713669e+03
299,1.973811e+03,7.240714e+03
300,1.973811e+03,6.752928e+03
301,1.973811e+03,6.066577e+03
302,1.973811e+03,5.789732e+03
303,1.973811e+03,5.738168e+03
304,1.973811e+03,5.570910e+03
305,1.973811e+03,5.943636e+03
306,1.973811e+03,6.037512e+03
307,1.973811e+03,6.246162e+03
308,1.973811e+03,7.058714e+03
309,1.973811e+03,7.858158e+03
310,1.973811e+03,8.682724e+03
311,1.973811e+03,9.649640e+03
312,1.973811e+03,1.053108e+04
313,1.973811e+03,1.076816e+04
314,1.973811e+03,9.843999e+03
315,1.973811e+03,1.266889e+04
316,1.973811e+03,1.419138e+04
317,1.973811e+03,1.501900e+04
318,1.973811e+03,2.119852e+04
319,1.973811e+03,2.461222e+04
320,1.973811e+03,2.746333e+04
321,1.973811e+03,3.016895e+04
322,1.973811e+03,3.704972e+04
323,1.973811e+03,4.310940e+04
324,1.973811e+03,5.214877e+04
325,1.973811e+03,6.462391e+04
326,1.973811e+03,7.275846e+04
327,1.973811e+03,8.672098e+04
328,1.973811e+03,9.722299e+04
329,1.973811e+03,1.159645e+05
330,1.973811e+03,1.358568e+05
331,1.973811e+03,1.492078e+05
332,1.973811e+03,1.642466e+05
333,1.973811e+03,1.681095e+05
334,1.973811e+03,1.463574e+05
335,1.973811e+03,1.773761e+05
336,1.973811e+03,2.086453e+05
337,1.973811e+03,2.253089e+05
338,1.973811e+03,2.330240e+05
339,1.973811e+03,2.422101e+05
340,1.973811e+03,2.598011e+05
341,1.973811e+03,2.389625e+05
342,1.973811e+03,2.785370e+05
343,1.973811e+03,2.886754e+05
344,1.973811e+03,2.938626e+05
345,1.973811e+03,2.645966e+05
346,1.973811e+03,2.205562e+05
347,1.973811e+03,2.579848e+05
348,1.973811e+03,2.545030e+05
349,1.973811e+03,2.376005e+05
350,1.973811e+03,2.237420e+05
351,1.973811e+03,2.944153e+05
352,1.973811e+03,2.979826e+05
353,1.973811e+03,2.919499e+05
354,1.973811e+03,2.976766e+05
355,1.973811e+03,2.870309e+05
356,1.973811e+03,2.817882e+05
357,1.973811e+03,2.950885e+05
358,1.973811e+03,2.807434e+05
359,1.973811e+03,2.820758e+05
360,1.973811e+03,2.595498e+05
361,1.973811e+03,2.306108e+05
362,1.973811e+03,2.740820e+05
363,1.973811e+03,2.638380e+05
364,1.973811e+03,2.389461e+05
365,1.973811e+03,2.292293e+05
366,1.973811e+03,2.474074e+05
367,1.973811e+03,2.573447e+05
368,1.973811e+03,2.236928e+05
369,1.973811e+03,2.243317e+05
370,1.973811e+03,2.052873e+05
371,1.973811e+03,1.988326e+05
372,1.973811e+03,1.999814e+05
373,1.973811e+03,2.292571e+05
374,1.973811e+03,2.408990e+05
375,1.973811e+03,2.260653e+05
376,1.973811e+03,2.164772e+05
377,1.973811e+03,2.292798e+05
378,1.973811e+03,2.268707e+05
379,1.973811e+03,2.010221e+05
380,1.973811e+03,1.533093e+05
381,1.973811e+03,2.091808e+05
382,1.973811e+03,2.006440e+05
383,1.973811e+03,1.913585e+05
