1x2a night
120K/
source: /home/nunop/projects/planetary/nuno/envision/data_analysis/Row_signal_PerSubBand_20231107.py
Pixel,DarkFrame[e-],LightFrame[e-]
112,6.777652e+04,7.038463e+04
113,6.777652e+04,7.043927e+04
114,6.777652e+04,7.064409e+04
115,6.777652e+04,7.049416e+04
116,6.777652e+04,7.009875e+04
117,6.777652e+04,6.974636e+04
118,6.777652e+04,6.970052e+04
119,6.777652e+04,6.954838e+04
120,6.777652e+04,6.940431e+04
121,6.777652e+04,6.961950e+04
122,6.777652e+04,6.951264e+04
123,6.777652e+04,6.922970e+04
124,6.777652e+04,6.945986e+04
125,6.777652e+04,7.043982e+04
126,6.777652e+04,7.078721e+04
127,6.777652e+04,7.087731e+04
128,6.777652e+04,7.078213e+04
129,6.777652e+04,7.070689e+04
130,6.777652e+04,7.086286e+04
131,6.777652e+04,7.063364e+04
132,6.777652e+04,7.030659e+04
133,6.777652e+04,7.074151e+04
134,6.777652e+04,7.096674e+04
135,6.777652e+04,7.090579e+04
136,6.777652e+04,7.062888e+04
137,6.777652e+04,7.025186e+04
138,6.777652e+04,6.988550e+04
139,6.777652e+04,6.956026e+04
140,6.777652e+04,6.921003e+04
141,6.777652e+04,6.945334e+04
142,6.777652e+04,6.995819e+04
143,6.777652e+04,7.066532e+04
144,6.777652e+04,7.074525e+04
145,6.777652e+04,7.071422e+04
146,6.777652e+04,7.075905e+04
147,6.777652e+04,7.077249e+04
148,6.777652e+04,7.057441e+04
149,6.777652e+04,7.053614e+04
150,6.777652e+04,7.010122e+04
151,6.777652e+04,6.949034e+04
152,6.777652e+04,6.903979e+04
153,6.777652e+04,6.888497e+04
154,6.777652e+04,6.902528e+04
155,6.777652e+04,6.938738e+04
156,6.777652e+04,6.950444e+04
157,6.777652e+04,6.943964e+04
158,6.777652e+04,6.933806e+04
159,6.777652e+04,6.896172e+04
160,6.777652e+04,6.863358e+04
161,6.777652e+04,6.947697e+04
162,6.777652e+04,7.015081e+04
163,6.777652e+04,7.027900e+04
164,6.777652e+04,7.032979e+04
165,6.777652e+04,7.021083e+04
166,6.777652e+04,7.019585e+04
167,6.777652e+04,7.027454e+04
168,6.777652e+04,7.018818e+04
169,6.777652e+04,7.032663e+04
170,6.777652e+04,7.060522e+04
171,6.777652e+04,7.033454e+04
172,6.777652e+04,6.983498e+04
173,6.777652e+04,6.944082e+04
174,6.777652e+04,6.969313e+04
175,6.777652e+04,7.039038e+04
176,6.777652e+04,7.055579e+04
177,6.777652e+04,7.031950e+04
178,6.777652e+04,7.044068e+04
179,6.777652e+04,7.043301e+04
180,6.777652e+04,7.017612e+04
181,6.777652e+04,7.011862e+04
182,6.777652e+04,7.027554e+04
183,6.777652e+04,6.999957e+04
184,6.777652e+04,6.950548e+04
185,6.777652e+04,6.902774e+04
186,6.777652e+04,6.887809e+04
187,6.777652e+04,6.912145e+04
188,6.777652e+04,6.926816e+04
189,6.777652e+04,6.970328e+04
190,6.777652e+04,6.999765e+04
191,6.777652e+04,7.003307e+04
192,6.777652e+04,7.000501e+04
193,6.777652e+04,6.963900e+04
194,6.777652e+04,6.901559e+04
195,6.777652e+04,6.857088e+04
196,6.777652e+04,6.864819e+04
197,6.777652e+04,6.933614e+04
198,6.777652e+04,6.953243e+04
199,6.777652e+04,6.948594e+04
200,6.777652e+04,6.908223e+04
201,6.777652e+04,6.884293e+04
202,6.777652e+04,6.910599e+04
203,6.777652e+04,6.911410e+04
204,6.777652e+04,6.900797e+04
205,6.777652e+04,6.860365e+04
206,6.777652e+04,6.876616e+04
207,6.777652e+04,6.925937e+04
208,6.777652e+04,6.939433e+04
209,6.777652e+04,6.922584e+04
210,6.777652e+04,6.902425e+04
211,6.777652e+04,6.880399e+04
212,6.777652e+04,6.905219e+04
213,6.777652e+04,6.920761e+04
214,6.777652e+04,6.924843e+04
215,6.777652e+04,6.936306e+04
216,6.777652e+04,6.908638e+04
217,6.777652e+04,6.886981e+04
218,6.777652e+04,6.893139e+04
219,6.777652e+04,6.871473e+04
220,6.777652e+04,6.837742e+04
221,6.777652e+04,6.873331e+04
222,6.777652e+04,6.879581e+04
223,6.777652e+04,6.884730e+04
224,6.777652e+04,6.901004e+04
225,6.777652e+04,6.886469e+04
226,6.777652e+04,6.859792e+04
227,6.777652e+04,6.827220e+04
228,6.777652e+04,6.797128e+04
229,6.777652e+04,6.789907e+04
230,6.777652e+04,6.828407e+04
231,6.777652e+04,6.866174e+04
232,6.777652e+04,6.871845e+04
233,6.777652e+04,6.867339e+04
234,6.777652e+04,6.851872e+04
235,6.777652e+04,6.868189e+04
236,6.777652e+04,6.864127e+04
237,6.777652e+04,6.861911e+04
238,6.777652e+04,6.881991e+04
239,6.777652e+04,6.891896e+04
240,6.777652e+04,6.885050e+04
241,6.777652e+04,6.893284e+04
242,6.777652e+04,6.888191e+04
243,6.777652e+04,6.881744e+04
244,6.777652e+04,6.873087e+04
245,6.777652e+04,6.856271e+04
246,6.777652e+04,6.830200e+04
247,6.777652e+04,6.807984e+04
248,6.777652e+04,6.824290e+04
249,6.777652e+04,6.826057e+04
250,6.777652e+04,6.857190e+04
251,6.777652e+04,6.873189e+04
252,6.777652e+04,6.897248e+04
253,6.777652e+04,6.903102e+04
254,6.777652e+04,6.900306e+04
255,6.777652e+04,6.892950e+04
256,6.777652e+04,6.873535e+04
257,6.777652e+04,6.858370e+04
258,6.777652e+04,6.834928e+04
259,6.777652e+04,6.811389e+04
260,6.777652e+04,6.796907e+04
261,6.777652e+04,6.798131e+04
262,6.777652e+04,6.814517e+04
263,6.777652e+04,6.828762e+04
264,6.777652e+04,6.844240e+04
265,6.777652e+04,6.847004e+04
266,6.777652e+04,6.838563e+04
267,6.777652e+04,6.837979e+04
268,6.777652e+04,6.830364e+04
269,6.777652e+04,6.821989e+04
270,6.777652e+04,6.829466e+04
271,6.777652e+04,6.836153e+04
272,6.777652e+04,6.875532e+04
273,6.777652e+04,6.893282e+04
274,6.777652e+04,6.889040e+04
275,6.777652e+04,6.885599e+04
276,6.777652e+04,6.896831e+04
277,6.777652e+04,6.903288e+04
278,6.777652e+04,6.904965e+04
279,6.777652e+04,6.914576e+04
280,6.777652e+04,6.931751e+04
281,6.777652e+04,6.948960e+04
282,6.777652e+04,6.957895e+04
283,6.777652e+04,6.951485e+04
284,6.777652e+04,6.936472e+04
285,6.777652e+04,6.954949e+04
286,6.777652e+04,6.942475e+04
287,6.777652e+04,6.961660e+04
288,6.777652e+04,6.993691e+04
289,6.777652e+04,7.019580e+04
290,6.777652e+04,7.022338e+04
291,6.777652e+04,7.010552e+04
292,6.777652e+04,7.015560e+04
293,6.777652e+04,7.006817e+04
294,6.777652e+04,7.007922e+04
295,6.777652e+04,7.036772e+04
296,6.777652e+04,7.013973e+04
297,6.777652e+04,7.008724e+04
298,6.777652e+04,7.024812e+04
299,6.777652e+04,7.008799e+04
300,6.777652e+04,6.970006e+04
301,6.777652e+04,6.937913e+04
302,6.777652e+04,6.930776e+04
303,6.777652e+04,6.917658e+04
304,6.777652e+04,6.905913e+04
305,6.777652e+04,6.922497e+04
306,6.777652e+04,6.906408e+04
307,6.777652e+04,6.883332e+04
308,6.777652e+04,6.922846e+04
309,6.777652e+04,6.983039e+04
310,6.777652e+04,6.996681e+04
311,6.777652e+04,6.997425e+04
312,6.777652e+04,6.979764e+04
313,6.777652e+04,6.985279e+04
314,6.777652e+04,6.980634e+04
315,6.777652e+04,6.953927e+04
316,6.777652e+04,6.953358e+04
317,6.777652e+04,6.979650e+04
318,6.777652e+04,6.978641e+04
319,6.777652e+04,6.963334e+04
320,6.777652e+04,6.938035e+04
321,6.777652e+04,6.911042e+04
322,6.777652e+04,6.890696e+04
323,6.777652e+04,6.864300e+04
324,6.777652e+04,6.869342e+04
325,6.777652e+04,6.890649e+04
326,6.777652e+04,6.932835e+04
327,6.777652e+04,6.940837e+04
328,6.777652e+04,6.933875e+04
329,6.777652e+04,6.935130e+04
330,6.777652e+04,6.933644e+04
331,6.777652e+04,6.920624e+04
332,6.777652e+04,6.916457e+04
333,6.777652e+04,6.892286e+04
334,6.777652e+04,6.860096e+04
335,6.777652e+04,6.837038e+04
336,6.777652e+04,6.830816e+04
337,6.777652e+04,6.835572e+04
338,6.777652e+04,6.852660e+04
339,6.777652e+04,6.854229e+04
340,6.777652e+04,6.850179e+04
341,6.777652e+04,6.841220e+04
342,6.777652e+04,6.823346e+04
343,6.777652e+04,6.818020e+04
344,6.777652e+04,6.861340e+04
345,6.777652e+04,6.874802e+04
346,6.777652e+04,6.877228e+04
347,6.777652e+04,6.875016e+04
348,6.777652e+04,6.868774e+04
349,6.777652e+04,6.869305e+04
350,6.777652e+04,6.868167e+04
351,6.777652e+04,6.863295e+04
352,6.777652e+04,6.875344e+04
353,6.777652e+04,6.871826e+04
354,6.777652e+04,6.853229e+04
355,6.777652e+04,6.836405e+04
356,6.777652e+04,6.834731e+04
357,6.777652e+04,6.855948e+04
358,6.777652e+04,6.864956e+04
359,6.777652e+04,6.857520e+04
360,6.777652e+04,6.856496e+04
361,6.777652e+04,6.857303e+04
362,6.777652e+04,6.848503e+04
363,6.777652e+04,6.843385e+04
364,6.777652e+04,6.847249e+04
365,6.777652e+04,6.838704e+04
366,6.777652e+04,6.824137e+04
367,6.777652e+04,6.810397e+04
368,6.777652e+04,6.806074e+04
369,6.777652e+04,6.811839e+04
370,6.777652e+04,6.815107e+04
371,6.777652e+04,6.825444e+04
372,6.777652e+04,6.830269e+04
373,6.777652e+04,6.829434e+04
374,6.777652e+04,6.826938e+04
375,6.777652e+04,6.815731e+04
376,6.777652e+04,6.800785e+04
377,6.777652e+04,6.794004e+04
378,6.777652e+04,6.799873e+04
379,6.777652e+04,6.811742e+04
380,6.777652e+04,6.812717e+04
381,6.777652e+04,6.807940e+04
382,6.777652e+04,6.798838e+04
383,6.777652e+04,6.799687e+04
