3x2b night
120K/
source: /home/nunop/projects/planetary/nuno/envision/data_analysis/Row_signal_PerSubBand_20231107.py
Pixel,DarkFrame[e-],LightFrame[e-]
179,6.777652e+04,8.501690e+04
180,6.777652e+04,8.408639e+04
181,6.777652e+04,7.981102e+04
182,6.777652e+04,7.638108e+04
183,6.777652e+04,7.793646e+04
184,6.777652e+04,8.191902e+04
185,6.777652e+04,8.273731e+04
186,6.777652e+04,8.353088e+04
187,6.777652e+04,8.160007e+04
188,6.777652e+04,8.260344e+04
189,6.777652e+04,8.275397e+04
190,6.777652e+04,8.158261e+04
191,6.777652e+04,8.120057e+04
192,6.777652e+04,8.008750e+04
193,6.777652e+04,7.999172e+04
194,6.777652e+04,8.094913e+04
195,6.777652e+04,8.130642e+04
196,6.777652e+04,7.795007e+04
197,6.777652e+04,7.956491e+04
198,6.777652e+04,7.846080e+04
199,6.777652e+04,7.561111e+04
200,6.777652e+04,7.572597e+04
201,6.777652e+04,7.868599e+04
202,6.777652e+04,8.011498e+04
203,6.777652e+04,8.126909e+04
204,6.777652e+04,7.844584e+04
205,6.777652e+04,8.030887e+04
206,6.777652e+04,8.191024e+04
207,6.777652e+04,8.177464e+04
208,6.777652e+04,8.133229e+04
209,6.777652e+04,8.302734e+04
210,6.777652e+04,8.471178e+04
211,6.777652e+04,8.213135e+04
212,6.777652e+04,8.398009e+04
213,6.777652e+04,8.353457e+04
214,6.777652e+04,7.989111e+04
215,6.777652e+04,7.955377e+04
216,6.777652e+04,7.828893e+04
217,6.777652e+04,7.850625e+04
218,6.777652e+04,7.917462e+04
219,6.777652e+04,7.902592e+04
220,6.777652e+04,8.002385e+04
221,6.777652e+04,7.946102e+04
222,6.777652e+04,8.043343e+04
223,6.777652e+04,7.795510e+04
224,6.777652e+04,7.817520e+04
225,6.777652e+04,7.620670e+04
226,6.777652e+04,7.463612e+04
227,6.777652e+04,7.447186e+04
228,6.777652e+04,7.199684e+04
229,6.777652e+04,7.255562e+04
230,6.777652e+04,7.142197e+04
231,6.777652e+04,7.097274e+04
232,6.777652e+04,7.013766e+04
233,6.777652e+04,6.962101e+04
234,6.777652e+04,6.907782e+04
235,6.777652e+04,6.862858e+04
236,6.777652e+04,6.852348e+04
237,6.777652e+04,6.823146e+04
238,6.777652e+04,6.818531e+04
239,6.777652e+04,6.804628e+04
240,6.777652e+04,6.806341e+04
241,6.777652e+04,6.796980e+04
242,6.777652e+04,6.796159e+04
243,6.777652e+04,6.790470e+04
244,6.777652e+04,6.788494e+04
245,6.777652e+04,6.785387e+04
246,6.777652e+04,6.783832e+04
247,6.777652e+04,6.782391e+04
248,6.777652e+04,6.781300e+04
249,6.777652e+04,6.780481e+04
250,6.777652e+04,6.779225e+04
251,6.777652e+04,6.778912e+04
252,6.777652e+04,6.778531e+04
253,6.777652e+04,6.778289e+04
254,6.777652e+04,6.777985e+04
255,6.777652e+04,6.777855e+04
256,6.777652e+04,6.777720e+04
257,6.777652e+04,6.777683e+04
258,6.777652e+04,6.777671e+04
259,6.777652e+04,6.777670e+04
260,6.777652e+04,6.777669e+04
261,6.777652e+04,6.777669e+04
262,6.777652e+04,6.777667e+04
263,6.777652e+04,6.777666e+04
264,6.777652e+04,6.777667e+04
265,6.777652e+04,6.777665e+04
266,6.777652e+04,6.777666e+04
267,6.777652e+04,6.777666e+04
268,6.777652e+04,6.777667e+04
269,6.777652e+04,6.777667e+04
270,6.777652e+04,6.777668e+04
271,6.777652e+04,6.777667e+04
272,6.777652e+04,6.777669e+04
273,6.777652e+04,6.777669e+04
274,6.777652e+04,6.777668e+04
275,6.777652e+04,6.777668e+04
276,6.777652e+04,6.777667e+04
277,6.777652e+04,6.777668e+04
278,6.777652e+04,6.777666e+04
279,6.777652e+04,6.777667e+04
280,6.777652e+04,6.777667e+04
281,6.777652e+04,6.777666e+04
282,6.777652e+04,6.777667e+04
283,6.777652e+04,6.777666e+04
284,6.777652e+04,6.777666e+04
285,6.777652e+04,6.777666e+04
286,6.777652e+04,6.777665e+04
287,6.777652e+04,6.777666e+04
288,6.777652e+04,6.777666e+04
289,6.777652e+04,6.777666e+04
290,6.777652e+04,6.777665e+04
291,6.777652e+04,6.777677e+04
292,6.777652e+04,6.777750e+04
293,6.777652e+04,6.777926e+04
294,6.777652e+04,6.778241e+04
295,6.777652e+04,6.778710e+04
296,6.777652e+04,6.778993e+04
297,6.777652e+04,6.779742e+04
298,6.777652e+04,6.782066e+04
299,6.777652e+04,6.784658e+04
300,6.777652e+04,6.787797e+04
301,6.777652e+04,6.791851e+04
302,6.777652e+04,6.793748e+04
303,6.777652e+04,6.801761e+04
304,6.777652e+04,6.820348e+04
305,6.777652e+04,6.845999e+04
306,6.777652e+04,6.877649e+04
307,6.777652e+04,6.908771e+04
308,6.777652e+04,6.957395e+04
309,6.777652e+04,7.016049e+04
310,6.777652e+04,7.084945e+04
311,6.777652e+04,7.158850e+04
312,6.777652e+04,7.236227e+04
313,6.777652e+04,7.321886e+04
314,6.777652e+04,7.404733e+04
315,6.777652e+04,7.498918e+04
316,6.777652e+04,7.597313e+04
317,6.777652e+04,7.696067e+04
318,6.777652e+04,7.818541e+04
319,6.777652e+04,7.887361e+04
320,6.777652e+04,7.828125e+04
321,6.777652e+04,7.707419e+04
322,6.777652e+04,8.095976e+04
323,6.777652e+04,8.323428e+04
324,6.777652e+04,8.422520e+04
325,6.777652e+04,8.419320e+04
326,6.777652e+04,8.274589e+04
327,6.777652e+04,7.946971e+04
328,6.777652e+04,7.425374e+04
329,6.777652e+04,7.357539e+04
330,6.777652e+04,7.835604e+04
331,6.777652e+04,7.783624e+04
332,6.777652e+04,7.971628e+04
333,6.777652e+04,8.652112e+04
334,6.777652e+04,9.089892e+04
335,6.777652e+04,9.387625e+04
336,6.777652e+04,9.569094e+04
337,6.777652e+04,9.686296e+04
338,6.777652e+04,9.848565e+04
339,6.777652e+04,9.959623e+04
340,6.777652e+04,9.971267e+04
341,6.777652e+04,1.001865e+05
342,6.777652e+04,9.962373e+04
343,6.777652e+04,9.711477e+04
344,6.777652e+04,9.501109e+04
345,6.777652e+04,9.076291e+04
346,6.777652e+04,9.380567e+04
347,6.777652e+04,9.882739e+04
348,6.777652e+04,9.981415e+04
349,6.777652e+04,9.779617e+04
350,6.777652e+04,9.107300e+04
351,6.777652e+04,9.698181e+04
352,6.777652e+04,1.007748e+05
353,6.777652e+04,1.010707e+05
354,6.777652e+04,1.009267e+05
355,6.777652e+04,9.863264e+04
356,6.777652e+04,9.403937e+04
357,6.777652e+04,8.516975e+04
358,6.777652e+04,7.895081e+04
359,6.777652e+04,9.165259e+04
360,6.777652e+04,9.790492e+04
361,6.777652e+04,9.919471e+04
362,6.777652e+04,9.747097e+04
363,6.777652e+04,9.698432e+04
364,6.777652e+04,9.159889e+04
365,6.777652e+04,9.322595e+04
366,6.777652e+04,1.011094e+05
367,6.777652e+04,1.049011e+05
368,6.777652e+04,1.069095e+05
369,6.777652e+04,1.073210e+05
370,6.777652e+04,1.070320e+05
371,6.777652e+04,1.074678e+05
372,6.777652e+04,1.058376e+05
373,6.777652e+04,1.023878e+05
374,6.777652e+04,1.043558e+05
375,6.777652e+04,1.050635e+05
376,6.777652e+04,1.004165e+05
377,6.777652e+04,9.239113e+04
378,6.777652e+04,1.009527e+05
379,6.777652e+04,1.055346e+05
380,6.777652e+04,1.066049e+05
381,6.777652e+04,1.046975e+05
382,6.777652e+04,1.008334e+05
383,6.777652e+04,9.334075e+04
