3x2a night
120K/
source: /home/nunop/projects/planetary/nuno/envision/data_analysis/Row_signal_PerSubBand_20231107.py
Pixel,DarkFrame[e-],LightFrame[e-]
263,6.777652e+04,6.777749e+04
264,6.777652e+04,6.777746e+04
265,6.777652e+04,6.777740e+04
266,6.777652e+04,6.777729e+04
267,6.777652e+04,6.777725e+04
268,6.777652e+04,6.777735e+04
269,6.777652e+04,6.777728e+04
270,6.777652e+04,6.777720e+04
271,6.777652e+04,6.777740e+04
272,6.777652e+04,6.777755e+04
273,6.777652e+04,6.777744e+04
274,6.777652e+04,6.777734e+04
275,6.777652e+04,6.777740e+04
276,6.777652e+04,6.777730e+04
277,6.777652e+04,6.777716e+04
278,6.777652e+04,6.777708e+04
279,6.777652e+04,6.777709e+04
280,6.777652e+04,6.777706e+04
281,6.777652e+04,6.777720e+04
282,6.777652e+04,6.777724e+04
283,6.777652e+04,6.777723e+04
284,6.777652e+04,6.777737e+04
285,6.777652e+04,6.777746e+04
286,6.777652e+04,6.777728e+04
287,6.777652e+04,6.777708e+04
288,6.777652e+04,6.777718e+04
289,6.777652e+04,6.777716e+04
290,6.777652e+04,6.777700e+04
291,6.777652e+04,6.777718e+04
292,6.777652e+04,6.777811e+04
293,6.777652e+04,6.777981e+04
294,6.777652e+04,6.778293e+04
295,6.777652e+04,6.778768e+04
296,6.777652e+04,6.779052e+04
297,6.777652e+04,6.779793e+04
298,6.777652e+04,6.782121e+04
299,6.777652e+04,6.784701e+04
300,6.777652e+04,6.787828e+04
301,6.777652e+04,6.791896e+04
302,6.777652e+04,6.793811e+04
303,6.777652e+04,6.801822e+04
304,6.777652e+04,6.820404e+04
305,6.777652e+04,6.846064e+04
306,6.777652e+04,6.877715e+04
307,6.777652e+04,6.908821e+04
308,6.777652e+04,6.957442e+04
309,6.777652e+04,7.016100e+04
310,6.777652e+04,7.084989e+04
311,6.777652e+04,7.158893e+04
312,6.777652e+04,7.236286e+04
313,6.777652e+04,7.321953e+04
314,6.777652e+04,7.404796e+04
315,6.777652e+04,7.498984e+04
316,6.777652e+04,7.597375e+04
317,6.777652e+04,7.696119e+04
318,6.777652e+04,7.818593e+04
319,6.777652e+04,7.887420e+04
320,6.777652e+04,7.828180e+04
321,6.777652e+04,7.707465e+04
322,6.777652e+04,8.096035e+04
323,6.777652e+04,8.323499e+04
324,6.777652e+04,8.422596e+04
325,6.777652e+04,8.419401e+04
326,6.777652e+04,8.274681e+04
327,6.777652e+04,7.947064e+04
328,6.777652e+04,7.425454e+04
329,6.777652e+04,7.357607e+04
330,6.777652e+04,7.835674e+04
331,6.777652e+04,7.783713e+04
332,6.777652e+04,7.971736e+04
333,6.777652e+04,8.652240e+04
334,6.777652e+04,9.090021e+04
335,6.777652e+04,9.387748e+04
336,6.777652e+04,9.569211e+04
337,6.777652e+04,9.686420e+04
338,6.777652e+04,9.848676e+04
339,6.777652e+04,9.959724e+04
340,6.777652e+04,9.971363e+04
341,6.777652e+04,1.001876e+05
342,6.777652e+04,9.962502e+04
343,6.777652e+04,9.711595e+04
344,6.777652e+04,9.501211e+04
345,6.777652e+04,9.076400e+04
346,6.777652e+04,9.380681e+04
347,6.777652e+04,9.882841e+04
348,6.777652e+04,9.981496e+04
349,6.777652e+04,9.779701e+04
350,6.777652e+04,9.107402e+04
351,6.777652e+04,9.698291e+04
352,6.777652e+04,1.007759e+05
353,6.777652e+04,1.010718e+05
354,6.777652e+04,1.009280e+05
355,6.777652e+04,9.863385e+04
356,6.777652e+04,9.404042e+04
357,6.777652e+04,8.517057e+04
358,6.777652e+04,7.895166e+04
359,6.777652e+04,9.165358e+04
360,6.777652e+04,9.790593e+04
361,6.777652e+04,9.919551e+04
362,6.777652e+04,9.747160e+04
363,6.777652e+04,9.698492e+04
364,6.777652e+04,9.159952e+04
365,6.777652e+04,9.322653e+04
366,6.777652e+04,1.011100e+05
367,6.777652e+04,1.049017e+05
368,6.777652e+04,1.069103e+05
369,6.777652e+04,1.073218e+05
370,6.777652e+04,1.070328e+05
371,6.777652e+04,1.074687e+05
372,6.777652e+04,1.058386e+05
373,6.777652e+04,1.023887e+05
374,6.777652e+04,1.043566e+05
375,6.777652e+04,1.050644e+05
376,6.777652e+04,1.004175e+05
377,6.777652e+04,9.239209e+04
378,6.777652e+04,1.009535e+05
379,6.777652e+04,1.055357e+05
380,6.777652e+04,1.066061e+05
381,6.777652e+04,1.046984e+05
382,6.777652e+04,1.008342e+05
383,6.777652e+04,9.334169e+04
