2x2a night
120K/
source: /home/nunop/projects/planetary/nuno/envision/data_analysis/Row_signal_PerSubBand_20231107.py
Pixel,DarkFrame[e-],LightFrame[e-]
131,6.777652e+04,1.198852e+05
132,6.777652e+04,1.072170e+05
133,6.777652e+04,9.943472e+04
134,6.777652e+04,8.773534e+04
135,6.777652e+04,8.091822e+04
136,6.777652e+04,7.201804e+04
137,6.777652e+04,7.121049e+04
138,6.777652e+04,7.523230e+04
139,6.777652e+04,7.311421e+04
140,6.777652e+04,7.559952e+04
141,6.777652e+04,9.016883e+04
142,6.777652e+04,9.880181e+04
143,6.777652e+04,1.031660e+05
144,6.777652e+04,1.053283e+05
145,6.777652e+04,1.066756e+05
146,6.777652e+04,9.886694e+04
147,6.777652e+04,9.018294e+04
148,6.777652e+04,8.082574e+04
149,6.777652e+04,7.130299e+04
150,6.777652e+04,7.081130e+04
151,6.777652e+04,7.996649e+04
152,6.777652e+04,8.754809e+04
153,6.777652e+04,9.069525e+04
154,6.777652e+04,8.398834e+04
155,6.777652e+04,7.490992e+04
156,6.777652e+04,8.405251e+04
157,6.777652e+04,9.362536e+04
158,6.777652e+04,9.532023e+04
159,6.777652e+04,9.090301e+04
160,6.777652e+04,8.504025e+04
161,6.777652e+04,7.604701e+04
162,6.777652e+04,6.957074e+04
163,6.777652e+04,6.967796e+04
164,6.777652e+04,7.313583e+04
165,6.777652e+04,7.822961e+04
166,6.777652e+04,8.474918e+04
167,6.777652e+04,8.054896e+04
168,6.777652e+04,9.035228e+04
169,6.777652e+04,9.976527e+04
170,6.777652e+04,1.007884e+05
171,6.777652e+04,9.246712e+04
172,6.777652e+04,8.215432e+04
173,6.777652e+04,7.587340e+04
174,6.777652e+04,7.049800e+04
175,6.777652e+04,6.880714e+04
176,6.777652e+04,7.212182e+04
177,6.777652e+04,7.809963e+04
178,6.777652e+04,9.018227e+04
179,6.777652e+04,9.679070e+04
180,6.777652e+04,9.559873e+04
181,6.777652e+04,1.048805e+05
182,6.777652e+04,1.072359e+05
183,6.777652e+04,1.057753e+05
184,6.777652e+04,9.922890e+04
185,6.777652e+04,8.844197e+04
186,6.777652e+04,7.676095e+04
187,6.777652e+04,6.937426e+04
188,6.777652e+04,6.997091e+04
189,6.777652e+04,7.689778e+04
190,6.777652e+04,8.643366e+04
191,6.777652e+04,9.485224e+04
192,6.777652e+04,9.675657e+04
193,6.777652e+04,8.657222e+04
194,6.777652e+04,7.644523e+04
195,6.777652e+04,7.851430e+04
196,6.777652e+04,7.897724e+04
197,6.777652e+04,7.778125e+04
198,6.777652e+04,7.418982e+04
199,6.777652e+04,6.924406e+04
200,6.777652e+04,6.860664e+04
201,6.777652e+04,7.244932e+04
202,6.777652e+04,8.084072e+04
203,6.777652e+04,9.085028e+04
204,6.777652e+04,1.004563e+05
205,6.777652e+04,1.070805e+05
206,6.777652e+04,1.067857e+05
207,6.777652e+04,9.795772e+04
208,6.777652e+04,9.178749e+04
209,6.777652e+04,8.449509e+04
210,6.777652e+04,7.529979e+04
211,6.777652e+04,6.942088e+04
212,6.777652e+04,6.946278e+04
213,6.777652e+04,7.713385e+04
214,6.777652e+04,8.950446e+04
215,6.777652e+04,1.001149e+05
216,6.777652e+04,1.028547e+05
217,6.777652e+04,1.023601e+05
218,6.777652e+04,9.814337e+04
219,6.777652e+04,8.409374e+04
220,6.777652e+04,8.454758e+04
221,6.777652e+04,8.223310e+04
222,6.777652e+04,7.348162e+04
223,6.777652e+04,6.858986e+04
224,6.777652e+04,7.016851e+04
225,6.777652e+04,7.828313e+04
226,6.777652e+04,8.866140e+04
227,6.777652e+04,9.566680e+04
228,6.777652e+04,9.457953e+04
229,6.777652e+04,8.811031e+04
230,6.777652e+04,7.768698e+04
231,6.777652e+04,7.611842e+04
232,6.777652e+04,7.531903e+04
233,6.777652e+04,7.277113e+04
234,6.777652e+04,6.912522e+04
235,6.777652e+04,6.828244e+04
236,6.777652e+04,7.116669e+04
237,6.777652e+04,7.812499e+04
238,6.777652e+04,8.300755e+04
239,6.777652e+04,8.549664e+04
240,6.777652e+04,9.072553e+04
241,6.777652e+04,8.991892e+04
242,6.777652e+04,8.308880e+04
243,6.777652e+04,7.916840e+04
244,6.777652e+04,7.746582e+04
245,6.777652e+04,7.157010e+04
246,6.777652e+04,6.828584e+04
247,6.777652e+04,7.025197e+04
248,6.777652e+04,7.718606e+04
249,6.777652e+04,8.277878e+04
250,6.777652e+04,8.806877e+04
251,6.777652e+04,9.633579e+04
252,6.777652e+04,9.948373e+04
253,6.777652e+04,9.726631e+04
254,6.777652e+04,8.982717e+04
255,6.777652e+04,8.024092e+04
256,6.777652e+04,7.232581e+04
257,6.777652e+04,6.838127e+04
258,6.777652e+04,6.951686e+04
259,6.777652e+04,7.530055e+04
260,6.777652e+04,7.958918e+04
261,6.777652e+04,8.125130e+04
262,6.777652e+04,8.341149e+04
263,6.777652e+04,8.026301e+04
264,6.777652e+04,7.705271e+04
265,6.777652e+04,7.660924e+04
266,6.777652e+04,7.453115e+04
267,6.777652e+04,7.095658e+04
268,6.777652e+04,6.822177e+04
269,6.777652e+04,6.946710e+04
270,6.777652e+04,7.439791e+04
271,6.777652e+04,8.098519e+04
272,6.777652e+04,8.809480e+04
273,6.777652e+04,9.562018e+04
274,6.777652e+04,9.614070e+04
275,6.777652e+04,9.113589e+04
276,6.777652e+04,8.430535e+04
277,6.777652e+04,7.673968e+04
278,6.777652e+04,7.009690e+04
279,6.777652e+04,6.817635e+04
280,6.777652e+04,7.118204e+04
281,6.777652e+04,7.752133e+04
282,6.777652e+04,8.519238e+04
283,6.777652e+04,9.484669e+04
284,6.777652e+04,9.846542e+04
285,6.777652e+04,9.645923e+04
286,6.777652e+04,9.028275e+04
287,6.777652e+04,8.064237e+04
288,6.777652e+04,7.321906e+04
289,6.777652e+04,6.865913e+04
290,6.777652e+04,6.898491e+04
291,6.777652e+04,7.354568e+04
292,6.777652e+04,7.974654e+04
293,6.777652e+04,8.039067e+04
294,6.777652e+04,8.229112e+04
295,6.777652e+04,8.786915e+04
296,6.777652e+04,8.767714e+04
297,6.777652e+04,8.415648e+04
298,6.777652e+04,7.751485e+04
299,6.777652e+04,7.021195e+04
300,6.777652e+04,6.851279e+04
301,6.777652e+04,7.343078e+04
302,6.777652e+04,8.279308e+04
303,6.777652e+04,9.111647e+04
304,6.777652e+04,9.371968e+04
305,6.777652e+04,8.771186e+04
306,6.777652e+04,8.407619e+04
307,6.777652e+04,8.385181e+04
308,6.777652e+04,7.931397e+04
309,6.777652e+04,7.186399e+04
310,6.777652e+04,6.871102e+04
311,6.777652e+04,7.447381e+04
312,6.777652e+04,8.463435e+04
313,6.777652e+04,9.135948e+04
314,6.777652e+04,9.335888e+04
315,6.777652e+04,8.857745e+04
316,6.777652e+04,8.181608e+04
317,6.777652e+04,8.099607e+04
318,6.777652e+04,7.942866e+04
319,6.777652e+04,7.215718e+04
320,6.777652e+04,6.890293e+04
321,6.777652e+04,7.457304e+04
322,6.777652e+04,8.081507e+04
323,6.777652e+04,8.305976e+04
324,6.777652e+04,9.060844e+04
325,6.777652e+04,1.039305e+05
326,6.777652e+04,1.064724e+05
327,6.777652e+04,1.028400e+05
328,6.777652e+04,9.274700e+04
329,6.777652e+04,7.717974e+04
330,6.777652e+04,7.808211e+04
331,6.777652e+04,9.668811e+04
332,6.777652e+04,1.131940e+05
333,6.777652e+04,1.260232e+05
334,6.777652e+04,1.319090e+05
335,6.777652e+04,1.289018e+05
336,6.777652e+04,1.185454e+05
337,6.777652e+04,1.151067e+05
338,6.777652e+04,1.087838e+05
339,6.777652e+04,1.088548e+05
340,6.777652e+04,1.079381e+05
341,6.777652e+04,1.139026e+05
342,6.777652e+04,1.220512e+05
343,6.777652e+04,1.183714e+05
344,6.777652e+04,1.076739e+05
345,6.777652e+04,9.903148e+04
346,6.777652e+04,9.440057e+04
347,6.777652e+04,8.623490e+04
348,6.777652e+04,7.453931e+04
349,6.777652e+04,7.476965e+04
350,6.777652e+04,8.076793e+04
351,6.777652e+04,8.858461e+04
352,6.777652e+04,9.612113e+04
353,6.777652e+04,9.844945e+04
354,6.777652e+04,9.748894e+04
355,6.777652e+04,9.133667e+04
356,6.777652e+04,7.945734e+04
357,6.777652e+04,7.069463e+04
358,6.777652e+04,7.048557e+04
359,6.777652e+04,7.914698e+04
360,6.777652e+04,8.798379e+04
361,6.777652e+04,9.184476e+04
362,6.777652e+04,8.858285e+04
363,6.777652e+04,8.088603e+04
364,6.777652e+04,7.797681e+04
365,6.777652e+04,7.275327e+04
366,6.777652e+04,6.878227e+04
367,6.777652e+04,6.899073e+04
368,6.777652e+04,7.322033e+04
369,6.777652e+04,7.620327e+04
370,6.777652e+04,7.614522e+04
371,6.777652e+04,7.465514e+04
372,6.777652e+04,7.348083e+04
373,6.777652e+04,7.138327e+04
374,6.777652e+04,6.926625e+04
375,6.777652e+04,6.823623e+04
376,6.777652e+04,6.855919e+04
377,6.777652e+04,6.916681e+04
378,6.777652e+04,6.938728e+04
379,6.777652e+04,6.993911e+04
380,6.777652e+04,7.094204e+04
381,6.777652e+04,7.167207e+04
382,6.777652e+04,7.208351e+04
383,6.777652e+04,7.388732e+04
