2x2b day
120K/
source: /home/nunop/projects/planetary/nuno/envision/data_analysis/Row_signal_PerSubBand_20231107.py
Pixel,DarkFrame[e-],LightFrame[e-]
173,4.794828e+03,3.613420e+05
174,4.794828e+03,3.570343e+05
175,4.794828e+03,3.594728e+05
176,4.794828e+03,3.574843e+05
177,4.794828e+03,3.618636e+05
178,4.794828e+03,3.592640e+05
179,4.794828e+03,3.624003e+05
180,4.794828e+03,3.580599e+05
181,4.794828e+03,3.678657e+05
182,4.794828e+03,3.666303e+05
183,4.794828e+03,3.661192e+05
184,4.794828e+03,3.720991e+05
185,4.794828e+03,3.763739e+05
186,4.794828e+03,3.654393e+05
187,4.794828e+03,3.762036e+05
188,4.794828e+03,3.761580e+05
189,4.794828e+03,3.734402e+05
190,4.794828e+03,3.728305e+05
191,4.794828e+03,3.816559e+05
192,4.794828e+03,3.794736e+05
193,4.794828e+03,3.730381e+05
194,4.794828e+03,3.706436e+05
195,4.794828e+03,3.758066e+05
196,4.794828e+03,3.777123e+05
197,4.794828e+03,3.790062e+05
198,4.794828e+03,3.776030e+05
199,4.794828e+03,3.716444e+05
200,4.794828e+03,3.677905e+05
201,4.794828e+03,3.510190e+05
202,4.794828e+03,3.336784e+05
203,4.794828e+03,3.654069e+05
204,4.794828e+03,3.646266e+05
205,4.794828e+03,3.604385e+05
206,4.794828e+03,3.757480e+05
207,4.794828e+03,3.745901e+05
208,4.794828e+03,3.700484e+05
209,4.794828e+03,3.745024e+05
210,4.794828e+03,3.710673e+05
211,4.794828e+03,3.737975e+05
212,4.794828e+03,3.796405e+05
213,4.794828e+03,3.754713e+05
214,4.794828e+03,3.790613e+05
215,4.794828e+03,3.676881e+05
216,4.794828e+03,3.613022e+05
217,4.794828e+03,3.753236e+05
218,4.794828e+03,3.786477e+05
219,4.794828e+03,3.806407e+05
220,4.794828e+03,3.792623e+05
221,4.794828e+03,3.777240e+05
222,4.794828e+03,3.677762e+05
223,4.794828e+03,3.802665e+05
224,4.794828e+03,3.752265e+05
225,4.794828e+03,3.505193e+05
226,4.794828e+03,3.569928e+05
227,4.794828e+03,3.799108e+05
228,4.794828e+03,3.857032e+05
229,4.794828e+03,3.734235e+05
230,4.794828e+03,3.627296e+05
231,4.794828e+03,3.863898e+05
232,4.794828e+03,3.862416e+05
233,4.794828e+03,3.752581e+05
234,4.794828e+03,3.752057e+05
235,4.794828e+03,3.902062e+05
236,4.794828e+03,3.879923e+05
237,4.794828e+03,3.653364e+05
238,4.794828e+03,3.858436e+05
239,4.794828e+03,3.877829e+05
240,4.794828e+03,3.698668e+05
241,4.794828e+03,3.385916e+05
242,4.794828e+03,3.862539e+05
243,4.794828e+03,3.855195e+05
244,4.794828e+03,3.909140e+05
245,4.794828e+03,3.960924e+05
246,4.794828e+03,3.960173e+05
247,4.794828e+03,3.944250e+05
248,4.794828e+03,3.898564e+05
249,4.794828e+03,3.827283e+05
250,4.794828e+03,3.709269e+05
251,4.794828e+03,3.383601e+05
252,4.794828e+03,3.149614e+05
253,4.794828e+03,3.098192e+05
254,4.794828e+03,2.816726e+05
255,4.794828e+03,2.609521e+05
256,4.794828e+03,2.278218e+05
257,4.794828e+03,2.040226e+05
258,4.794828e+03,1.845432e+05
259,4.794828e+03,1.559709e+05
260,4.794828e+03,1.280923e+05
261,4.794828e+03,1.035300e+05
262,4.794828e+03,7.678189e+04
263,4.794828e+03,5.325657e+04
264,4.794828e+03,3.987495e+04
265,4.794828e+03,3.153984e+04
266,4.794828e+03,2.571202e+04
267,4.794828e+03,2.158654e+04
268,4.794828e+03,1.773407e+04
269,4.794828e+03,1.486087e+04
270,4.794828e+03,1.281759e+04
271,4.794828e+03,1.097175e+04
272,4.794828e+03,9.574133e+03
273,4.794828e+03,8.288523e+03
274,4.794828e+03,7.169868e+03
275,4.794828e+03,6.535196e+03
276,4.794828e+03,6.051666e+03
277,4.794828e+03,5.658509e+03
278,4.794828e+03,5.416135e+03
279,4.794828e+03,5.305469e+03
280,4.794828e+03,5.305893e+03
281,4.794828e+03,5.289631e+03
282,4.794828e+03,5.287424e+03
283,4.794828e+03,5.282846e+03
284,4.794828e+03,5.270335e+03
285,4.794828e+03,5.277245e+03
286,4.794828e+03,5.269537e+03
287,4.794828e+03,5.271935e+03
288,4.794828e+03,5.269259e+03
289,4.794828e+03,5.256636e+03
290,4.794828e+03,5.262652e+03
291,4.794828e+03,5.253472e+03
292,4.794828e+03,5.253188e+03
293,4.794828e+03,5.250749e+03
294,4.794828e+03,5.254457e+03
295,4.794828e+03,5.243594e+03
296,4.794828e+03,5.234774e+03
297,4.794828e+03,5.235251e+03
298,4.794828e+03,5.228103e+03
299,4.794828e+03,5.226205e+03
300,4.794828e+03,5.218900e+03
301,4.794828e+03,5.220875e+03
